red_StrikesLandedPerMin,red_StrikesAbsorbedPerMin,red_TakedownsPer15Min,red_OpponentTakedownsPer15Min,red_SubmissionsPer15Min,red_ControlPer15Min,red_StrikingAccuracyPct,red_StrikeDefencePct,red_TakedownAccuracyPct,red_TakedownDefencePct,blue_StrikesLandedPerMin,blue_StrikesAbsorbedPerMin,blue_TakedownsPer15Min,blue_OpponentTakedownsPer15Min,blue_SubmissionsPer15Min,blue_ControlPer15Min,blue_StrikingAccuracyPct,blue_StrikeDefencePct,blue_TakedownAccuracyPct,blue_TakedownDefencePct,red_Height,red_Weight,red_Reach,blue_Height,blue_Weight,blue_Reach,red_Elo,blue_Elo,red_Age,blue_Age,red_Stance_Nan,red_Stance_Open Stance,red_Stance_Orthodox,red_Stance_Sideways,red_Stance_Southpaw,red_Stance_Switch,blue_Stance_Nan,blue_Stance_Open Stance,blue_Stance_Orthodox,blue_Stance_Sideways,blue_Stance_Southpaw,blue_Stance_Switch
3.98,4.7,1.47,0.59,0.29,117.49,43.56,56.36,18.52,50.0,0.8,0.8,0.0,12.0,0.0,27.0,54.55,58.62,0.0,53.85,64.0,125.0,66.0,,125.0,,871.07,952.32,34.0,31.0,False,False,False,False,False,True,True,False,False,False,False,False
2.35,3.48,0.0,4.55,0.0,3.41,59.62,42.5,0.0,55.56,2.64,4.36,1.52,2.53,1.01,88.68,41.71,50.19,60.0,58.33,71.0,170.0,72.0,70.0,170.0,72.0,942.0,940.06,34.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
2.75,2.69,0.36,0.71,0.18,52.19,36.94,61.53,33.33,76.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,77.0,250.0,77.0,75.0,260.0,78.0,1043.89,1000.0,35.0,24.0,False,False,False,False,True,False,False,False,True,False,False,False
3.93,7.53,0.0,0.0,0.0,0.0,35.54,50.87,0.0,100.0,2.36,3.17,0.0,1.01,0.34,11.12,34.54,61.05,0.0,80.0,76.0,250.0,78.0,77.0,250.0,77.0,942.0,888.07,27.0,33.0,False,False,True,False,False,False,False,False,False,False,True,False
3.2,0.27,4.0,0.0,0.0,640.0,64.0,87.5,100.0,100.0,4.07,2.73,2.0,3.0,0.0,215.0,39.1,66.12,33.33,62.5,73.0,170.0,74.0,72.0,170.0,71.0,1058.0,1058.0,33.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
1.47,2.27,8.0,1.0,0.0,597.0,59.46,52.11,38.1,66.67,4.36,2.13,1.33,0.0,1.33,445.33,63.64,63.64,25.0,100.0,74.0,185.0,74.0,70.0,185.0,73.0,1061.99,982.26,21.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
11.14,2.57,6.43,0.0,0.0,205.71,74.29,71.43,100.0,100.0,3.26,2.61,0.41,0.6,0.23,73.3,43.86,58.02,36.0,80.6,77.0,256.0,78.0,75.0,240.0,77.0,1108.52,1119.86,27.0,42.0,False,False,True,False,False,False,False,False,True,False,False,False
0.2,0.5,0.0,3.0,1.5,0.0,66.67,44.44,0.0,0.0,3.81,3.13,4.59,1.02,0.0,270.41,46.67,55.77,81.82,71.43,71.0,170.0,68.0,71.0,170.0,74.0,942.0,1049.0,29.0,21.0,False,False,True,False,False,False,False,False,False,False,True,False
2.7,2.45,0.68,1.28,1.11,223.12,36.69,59.96,25.81,64.29,3.93,2.15,2.7,1.86,0.3,202.36,46.6,57.57,47.37,59.21,72.0,170.0,73.0,75.0,170.0,80.0,1302.28,1333.2,30.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
0.93,1.87,4.0,0.0,0.0,561.0,35.0,47.17,26.67,100.0,5.29,5.37,0.65,0.0,0.0,86.43,47.1,56.49,50.0,100.0,72.0,185.0,76.0,71.0,185.0,72.0,1058.0,1062.55,24.0,29.0,False,False,False,False,True,False,False,False,False,False,True,False
3.93,4.88,1.14,2.28,0.0,269.89,47.11,52.76,37.5,47.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,65.0,115.0,64.0,63.0,115.0,,960.17,1000.0,30.0,27.0,False,False,True,False,False,False,True,False,False,False,False,False
4.14,1.83,0.36,3.61,2.89,197.35,58.31,51.28,100.0,44.44,3.18,4.37,1.19,5.96,1.19,96.56,37.74,57.03,25.0,16.67,70.0,145.0,73.0,66.0,135.0,66.0,895.36,885.6,24.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.57,1.72,0.38,2.1,0.95,206.96,42.98,70.99,36.36,73.49,68.0,155.0,70.0,69.0,155.0,73.0,1000.0,1110.03,34.0,36.0,False,False,True,False,False,False,False,False,False,False,True,False
3.56,3.56,1.48,0.37,0.0,132.81,35.12,65.63,80.0,91.67,2.41,2.21,0.19,3.43,1.9,63.78,40.25,69.15,25.0,40.0,71.0,145.0,75.0,73.0,155.0,73.0,1173.25,1127.21,25.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
4.88,3.77,0.46,1.69,0.31,114.61,42.49,59.76,42.86,60.71,3.88,5.2,1.04,1.45,0.41,75.48,40.78,53.92,41.67,46.15,68.0,135.0,67.0,66.0,135.0,67.0,1289.58,1163.8,24.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
2.55,3.3,6.96,4.35,0.87,569.57,51.76,37.36,66.67,16.67,4.38,2.55,0.54,2.72,0.18,20.82,46.42,65.58,42.86,61.54,70.0,155.0,72.0,73.0,155.0,75.0,1000.0,1053.28,31.0,34.0,False,False,True,False,False,False,False,False,True,False,False,False
4.58,5.46,0.6,0.0,0.0,110.63,36.39,51.59,16.67,100.0,2.47,1.4,0.5,7.5,0.0,165.5,67.89,47.5,100.0,34.78,70.0,185.0,76.0,75.0,185.0,73.0,1009.19,881.91,27.0,32.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.83,2.84,3.4,1.4,0.0,282.6,43.49,58.32,27.87,30.0,69.0,155.0,,66.0,170.0,67.0,1000.0,1076.17,26.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
2.75,1.69,3.49,0.78,0.26,379.12,46.91,62.45,42.19,70.0,1.48,1.48,3.77,0.4,0.0,572.13,56.57,49.09,42.22,71.43,69.0,155.0,71.0,70.0,155.0,70.0,1141.61,941.23,34.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
4.63,2.5,0.48,1.28,0.16,66.95,59.29,62.8,37.5,75.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,69.0,145.0,67.0,,,,1186.77,1000.0,30.0,,False,False,True,False,False,False,True,False,False,False,False,False
2.08,2.36,2.33,2.79,1.4,188.37,51.15,53.94,50.0,73.91,2.5,4.12,0.0,3.75,0.0,13.12,45.45,45.9,0.0,0.0,72.0,185.0,72.0,,185.0,,949.0,923.1,29.0,27.0,False,False,True,False,False,False,True,False,False,False,False,False
3.33,1.19,0.0,3.57,3.57,232.14,41.18,75.0,0.0,0.0,5.47,4.07,0.0,2.0,0.0,178.0,38.32,63.69,0.0,60.0,73.0,185.0,77.0,75.0,185.0,76.0,1050.11,1062.83,29.0,35.0,False,False,False,False,True,False,False,False,True,False,False,False
1.91,0.74,2.21,0.0,4.41,608.82,72.22,0.0,50.0,100.0,2.29,2.26,1.85,0.46,5.56,326.89,45.68,52.29,23.53,85.71,71.0,170.0,75.0,73.0,170.0,75.0,1050.22,1052.76,30.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
2.04,4.9,0.0,0.0,0.0,110.2,29.41,52.0,0.0,100.0,3.23,3.13,0.0,0.5,1.0,349.5,56.07,57.47,0.0,87.5,72.0,205.0,72.0,74.0,205.0,74.0,944.64,980.13,26.0,32.0,False,False,False,False,False,True,False,False,True,False,False,False
4.7,3.57,2.5,1.0,0.0,187.5,58.26,58.37,83.33,77.78,4.73,3.4,4.0,0.0,1.0,329.0,60.68,59.2,33.33,100.0,67.0,145.0,,,,,1108.5,1065.25,,,True,False,False,False,False,False,True,False,False,False,False,False
0.53,0.33,0.0,4.0,0.0,317.0,42.11,58.33,0.0,20.0,2.13,3.33,1.0,4.0,0.0,135.0,45.07,42.53,100.0,42.86,69.0,170.0,,71.0,170.0,73.0,939.49,947.29,34.0,22.0,False,False,False,False,True,False,False,False,True,False,False,False
1.41,2.25,0.0,5.78,1.93,195.61,52.38,50.7,0.0,14.29,3.58,2.13,1.95,0.56,1.11,330.26,48.13,54.0,31.82,80.0,71.0,155.0,70.0,71.0,170.0,73.0,1005.45,1103.95,30.0,22.0,False,False,False,False,True,False,False,False,True,False,False,False
2.8,2.81,1.71,2.23,2.91,223.8,55.68,51.95,50.0,61.76,4.69,3.08,3.2,0.29,1.16,358.2,48.79,62.41,50.0,83.33,65.0,125.0,68.0,66.0,125.0,65.0,1404.27,1247.76,32.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
5.65,5.0,0.26,2.47,0.26,98.93,48.69,44.35,33.33,47.22,4.07,10.17,0.0,0.0,0.0,0.0,36.36,56.52,0.0,100.0,72.0,170.0,72.0,74.0,185.0,74.0,1035.02,942.0,31.0,30.0,False,False,False,False,True,False,False,False,True,False,False,False
2.51,1.58,1.98,0.0,0.79,453.17,38.0,67.74,20.0,100.0,2.47,3.1,1.97,1.18,3.15,297.77,43.32,58.3,29.41,50.0,71.0,205.0,71.0,75.0,185.0,76.0,1048.64,1018.16,34.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
2.06,3.38,2.4,0.9,1.2,140.1,45.58,62.11,44.44,40.0,2.87,3.27,1.2,1.7,0.21,212.86,42.06,58.7,28.81,52.94,63.0,115.0,63.0,64.0,115.0,63.0,1007.95,847.67,30.0,36.0,False,False,True,False,False,False,False,False,True,False,False,False
1.76,2.58,4.07,0.0,0.0,533.48,65.0,53.66,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,155.0,74.0,68.0,155.0,72.0,933.97,1000.0,25.0,35.0,False,False,False,False,True,False,False,False,True,False,False,False
3.05,1.72,1.78,1.33,5.33,396.05,52.55,63.06,28.57,0.0,2.99,2.65,0.82,2.26,1.85,78.86,40.67,53.83,33.33,38.89,63.0,115.0,,65.0,115.0,67.0,1144.09,913.12,29.0,32.0,True,False,False,False,False,False,False,False,True,False,False,False
1.89,1.89,1.66,0.0,0.28,271.49,36.01,55.6,54.55,100.0,4.25,3.11,0.0,4.25,0.0,21.23,46.88,38.89,0.0,0.0,73.0,185.0,78.0,71.0,185.0,78.0,1012.52,1014.8,31.0,28.0,False,False,False,False,True,False,False,False,False,False,False,True
7.35,6.58,0.0,0.0,0.0,0.0,61.29,29.17,0.0,100.0,3.01,6.89,0.0,0.0,0.0,0.0,36.84,47.83,0.0,100.0,74.0,155.0,,69.0,155.0,70.0,949.11,959.11,29.0,29.0,False,False,False,False,False,True,False,False,True,False,False,False
1.73,0.84,4.92,2.81,0.0,593.44,44.58,53.85,35.0,50.0,2.0,2.15,1.96,1.96,1.31,142.82,49.64,60.22,30.0,30.77,73.0,205.0,73.0,73.0,185.0,74.0,1027.09,1110.0,29.0,30.0,False,False,False,False,True,False,False,False,True,False,False,False
5.53,5.03,0.0,0.75,0.5,170.5,39.71,53.75,0.0,78.57,2.72,2.19,3.18,1.01,0.29,317.59,57.91,64.59,64.71,68.18,68.0,125.0,67.0,66.0,125.0,66.0,992.84,1046.92,24.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
4.34,4.23,0.71,2.2,0.08,135.16,40.32,51.79,18.75,56.25,5.58,3.22,1.42,4.26,0.0,24.13,64.84,58.54,100.0,70.0,68.0,155.0,70.0,,145.0,,1173.62,1176.93,35.0,27.0,False,False,False,False,True,False,True,False,False,False,False,False
3.45,2.28,1.47,4.42,1.72,231.32,49.53,48.33,27.27,45.45,5.31,4.28,0.7,1.59,0.13,71.4,50.57,60.51,52.38,70.93,67.0,145.0,69.0,68.0,145.0,70.0,1001.99,1154.2,35.0,37.0,False,False,True,False,False,False,False,False,True,False,False,False
4.65,4.38,0.46,1.25,0.0,47.45,40.9,63.34,36.36,60.71,4.36,4.77,0.61,0.41,0.2,165.07,48.56,62.65,50.0,90.48,72.0,170.0,73.0,71.0,170.0,75.0,1348.27,1184.29,35.0,31.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.46,3.92,0.56,1.12,0.56,34.87,52.06,54.33,28.57,69.23,,125.0,,65.0,125.0,68.0,1000.0,1117.71,23.0,29.0,True,False,False,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.18,1.91,2.57,0.79,0.0,289.11,52.51,69.92,76.47,69.23,72.0,170.0,77.0,73.0,170.0,74.0,1000.0,1103.67,25.0,35.0,False,False,False,False,False,True,False,False,True,False,False,False
3.71,2.53,0.0,5.91,0.84,54.88,50.38,55.88,0.0,53.33,8.53,2.2,0.0,0.0,0.0,363.3,62.0,72.41,0.0,100.0,73.0,170.0,74.0,70.0,170.0,71.0,1109.34,1067.27,29.0,25.0,False,False,False,False,True,False,False,False,True,False,False,False
1.63,2.58,1.6,2.01,2.01,361.04,54.71,46.98,18.18,28.57,0.52,1.57,1.12,1.12,0.0,98.51,9.72,74.07,25.0,50.0,75.0,185.0,80.0,73.0,185.0,74.0,1006.01,942.0,34.0,25.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.0,1.33,3.0,1.5,1.0,330.5,53.89,69.23,42.86,66.67,70.0,145.0,73.0,70.0,145.0,72.0,1000.0,1103.18,34.0,23.0,False,False,False,False,True,False,False,False,False,False,False,True
,,,,,,,,,,,,,,,,,,,,,205.0,,,,,1000.0,1000.0,27.0,,True,False,False,False,False,False,True,False,False,False,False,False
2.73,2.93,0.0,2.0,0.0,181.0,36.94,68.57,0.0,80.0,2.99,4.84,0.38,2.66,0.0,43.73,31.89,59.87,16.67,50.0,71.0,170.0,,72.0,170.0,73.0,942.0,1022.14,27.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
2.49,5.05,0.7,1.62,0.23,206.05,39.95,48.18,23.08,41.67,3.53,1.44,2.23,2.6,0.28,325.31,58.1,54.42,63.16,53.33,72.0,263.0,73.0,76.0,240.0,82.0,1156.61,1180.77,36.0,37.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5.16,5.9,0.0,1.82,0.0,54.94,45.05,43.23,0.0,20.0,,265.0,,76.0,265.0,80.0,1000.0,829.94,31.0,30.0,True,False,False,False,False,False,False,False,True,False,False,False
9.85,2.77,1.01,2.02,0.0,370.53,56.15,64.04,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.0,135.0,70.0,69.0,135.0,69.0,1122.22,1000.0,26.0,25.0,False,False,False,False,False,True,False,False,False,False,False,True
4.06,3.25,0.52,1.05,0.52,227.23,67.05,49.46,50.0,50.0,2.81,1.91,0.0,1.83,0.0,133.72,41.32,58.77,0.0,25.0,75.0,230.0,78.0,76.0,231.0,77.0,1154.09,1057.42,30.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
1.87,4.16,1.95,0.0,1.3,94.36,27.22,46.67,60.0,100.0,6.45,6.63,0.0,0.46,0.92,286.95,48.61,47.7,0.0,50.0,70.0,230.0,73.0,73.0,205.0,74.0,1058.49,1031.18,32.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,75.0,205.0,78.0,75.0,185.0,75.0,1000.0,1000.0,27.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
2.53,4.13,0.0,2.0,0.0,117.0,38.78,59.21,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,69.0,185.0,73.0,70.0,185.0,,952.53,1000.0,30.0,29.0,False,False,True,False,False,False,True,False,False,False,False,False
2.0,2.18,3.25,1.75,0.25,362.0,46.88,61.01,54.17,80.0,1.8,2.13,7.0,0.0,0.0,348.0,47.37,58.44,53.85,100.0,68.0,155.0,69.0,68.0,145.0,68.0,1081.64,1058.2,31.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
3.17,3.07,0.59,1.37,0.0,104.77,35.42,61.97,100.0,61.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.0,145.0,73.0,70.0,155.0,71.0,971.17,1000.0,37.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
1.6,4.35,0.0,3.44,0.0,15.46,56.0,25.49,0.0,60.0,5.05,1.76,0.0,1.76,0.0,48.43,53.75,72.48,0.0,66.67,,155.0,,70.0,145.0,,977.55,931.9,,28.0,True,False,False,False,False,False,True,False,False,False,False,False
,,,,,,,,,,,,,,,,,,,,68.0,155.0,66.0,72.0,170.0,,1000.0,1000.0,27.0,24.0,False,False,True,False,False,False,False,False,True,False,False,False
0.8,2.07,1.0,6.0,0.0,85.0,19.67,43.64,100.0,50.0,0.36,8.92,0.0,1.81,0.0,23.49,50.0,13.95,0.0,0.0,70.0,145.0,70.0,69.0,145.0,72.0,942.0,942.0,26.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
4.07,4.03,0.0,1.5,0.0,44.0,40.94,51.41,0.0,62.5,3.86,2.65,0.0,0.0,0.0,256.63,66.67,52.17,0.0,100.0,72.0,245.0,75.0,72.0,264.0,74.0,1003.05,998.26,26.0,27.0,False,False,True,False,False,False,False,False,False,False,True,False
6.19,4.96,0.6,1.79,0.0,67.26,45.22,58.05,33.33,57.14,3.72,9.45,2.15,0.0,0.0,100.95,52.0,29.03,50.0,100.0,69.0,135.0,69.0,67.0,135.0,70.0,1084.3,1029.0,27.0,30.0,False,False,False,False,False,True,False,False,False,False,True,False
1.8,1.89,3.96,1.65,5.94,365.15,56.55,36.76,54.55,54.55,2.4,2.86,1.77,1.45,1.61,210.37,43.9,58.5,33.33,73.53,71.0,170.0,75.0,72.0,170.0,74.0,1057.94,1210.79,25.0,38.0,False,False,True,False,False,False,False,False,True,False,False,False
2.25,3.89,0.0,3.5,0.0,31.48,41.43,30.56,0.0,62.5,4.4,3.59,0.96,0.72,0.0,115.76,41.82,62.69,50.0,78.57,70.0,155.0,72.0,70.0,170.0,71.0,890.79,1044.24,29.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
1.17,1.17,4.52,1.51,2.76,379.22,48.28,57.83,50.0,53.85,2.24,1.66,4.53,1.62,0.97,483.15,43.51,56.98,63.64,44.44,67.0,145.0,70.0,68.0,155.0,70.0,1029.29,1030.6,23.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
2.03,1.86,1.58,2.63,2.1,227.83,54.72,56.91,42.86,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,70.0,145.0,74.0,69.0,155.0,68.0,1109.13,1000.0,31.0,24.0,False,False,False,False,True,False,False,False,False,False,True,False
4.29,2.23,0.62,1.56,2.5,189.0,56.91,55.23,20.0,72.22,3.74,3.42,1.68,1.2,0.0,98.37,34.62,54.76,35.0,64.29,75.0,185.0,75.0,70.0,185.0,76.0,1140.37,1149.95,27.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False
3.83,2.51,1.15,0.58,0.19,217.61,47.31,58.91,30.0,50.0,3.96,4.19,0.55,1.24,0.48,97.5,36.97,56.78,44.44,57.14,65.0,125.0,65.0,66.0,125.0,66.0,1157.77,969.25,24.0,35.0,False,False,False,False,False,True,False,False,True,False,False,False
1.4,1.8,1.0,0.0,1.0,14.0,53.85,35.71,100.0,100.0,0.75,4.15,0.0,11.32,0.0,0.0,100.0,8.33,0.0,0.0,72.0,155.0,75.0,74.0,185.0,78.0,951.58,972.94,29.0,30.0,False,False,False,False,True,False,False,False,False,False,False,True
0.64,4.47,0.0,3.19,0.0,70.21,13.64,54.35,0.0,0.0,1.93,2.07,4.0,0.0,0.0,427.0,54.72,76.87,66.67,100.0,67.0,125.0,71.0,66.0,135.0,68.0,892.53,1048.18,31.0,31.0,False,False,False,False,False,True,False,False,False,False,True,False
5.03,6.66,0.67,0.34,0.0,18.45,41.51,55.46,33.33,75.0,3.1,2.81,1.54,1.63,0.96,195.56,47.17,58.66,28.57,43.33,71.0,145.0,72.0,68.0,145.0,71.0,1130.89,1244.62,31.0,37.0,False,False,True,False,False,False,False,False,True,False,False,False
4.21,3.19,2.63,2.63,0.58,174.98,44.17,58.27,40.91,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,69.0,155.0,71.0,68.0,155.0,71.0,1015.39,1000.0,27.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
3.72,3.92,3.3,0.17,0.0,245.47,41.8,62.11,44.19,90.0,2.5,1.94,3.37,0.75,0.37,428.89,50.67,58.72,45.0,63.64,73.0,205.0,76.0,75.0,205.0,74.0,1260.21,1195.3,34.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
5.16,4.46,0.75,1.5,0.75,58.65,33.88,64.68,25.0,60.0,4.09,2.64,1.3,0.6,0.2,111.56,41.42,70.88,33.33,81.25,66.0,135.0,67.0,65.0,135.0,66.0,1000.0,1283.61,29.0,34.0,False,False,True,False,False,False,False,False,True,False,False,False
4.3,5.13,3.43,1.37,0.0,199.77,54.02,48.15,33.33,50.0,3.23,7.03,0.53,1.05,0.0,28.47,40.0,50.0,11.11,50.0,73.0,170.0,,72.0,170.0,72.0,976.8,930.8,35.0,31.0,False,False,False,False,True,False,False,False,True,False,False,False
1.93,1.47,1.0,3.0,0.0,303.0,61.7,47.62,100.0,57.14,5.95,5.95,2.49,0.71,0.0,202.88,47.27,52.64,35.0,0.0,75.0,185.0,73.0,66.0,185.0,70.0,942.0,929.48,31.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
2.18,1.64,3.01,0.62,0.71,489.0,52.41,60.29,44.16,82.05,3.73,3.87,0.23,0.23,0.23,107.65,45.93,57.02,20.0,92.31,74.0,170.0,76.0,70.0,170.0,70.0,1282.95,1082.45,35.0,30.0,False,False,False,False,True,False,False,False,False,False,False,True
5.26,5.01,3.18,1.27,0.64,165.49,51.03,41.58,55.56,81.82,3.6,3.02,0.87,0.87,0.0,286.05,31.31,57.72,50.0,75.0,62.0,115.0,63.0,65.0,125.0,63.0,1086.07,1007.58,28.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,73.0,145.0,74.0,69.0,155.0,,1000.0,1000.0,26.0,28.0,False,False,False,False,True,False,True,False,False,False,False,False
5.78,2.33,0.45,2.27,0.0,59.91,68.71,64.19,50.0,72.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,78.0,205.0,81.0,72.0,185.0,,970.08,1000.0,38.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False
4.67,3.42,0.0,1.67,0.0,124.0,62.31,51.42,0.0,28.57,3.06,3.09,1.43,1.51,0.95,280.56,47.07,52.83,26.47,57.78,,,,66.0,135.0,65.0,1006.75,1089.41,,38.0,True,False,False,False,False,False,False,False,True,False,False,False
3.35,1.43,3.5,1.0,0.0,318.0,44.87,62.28,35.0,78.95,2.93,2.77,3.38,1.54,0.46,310.62,41.45,50.28,41.51,50.0,67.0,155.0,72.0,70.0,155.0,71.0,1181.55,1096.04,24.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
3.09,5.69,1.86,0.0,0.0,287.63,44.64,47.73,33.33,100.0,3.68,4.87,0.0,1.97,0.0,17.76,51.85,44.78,0.0,75.0,71.0,185.0,,71.0,170.0,,915.25,942.0,34.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.42,3.1,0.0,2.91,0.42,164.92,42.51,55.02,0.0,54.84,73.0,170.0,73.0,73.0,170.0,74.0,1000.0,1077.85,25.0,31.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5.6,5.72,1.83,1.83,0.0,80.32,51.11,47.78,100.0,66.67,67.0,185.0,,72.0,185.0,72.0,1000.0,1002.29,30.0,28.0,False,False,False,False,True,False,False,False,False,False,True,False
2.53,1.79,4.33,0.0,0.48,467.31,64.23,57.89,52.94,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,70.0,155.0,70.0,73.0,155.0,,1163.11,1000.0,28.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
5.12,3.64,2.2,4.39,0.73,264.25,54.83,58.03,30.0,14.29,3.58,1.72,3.98,0.0,1.06,292.74,48.79,65.6,68.18,100.0,73.0,205.0,76.0,76.0,205.0,84.0,1204.98,1295.43,29.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
2.23,2.53,2.81,0.47,1.56,223.71,46.83,58.03,48.65,78.57,5.48,3.58,2.51,0.31,0.0,211.89,51.37,63.92,40.0,66.67,74.0,242.0,76.0,76.0,240.0,80.0,1174.76,1188.4,34.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
3.41,2.41,1.84,0.09,0.18,183.41,45.98,65.32,33.87,93.33,4.7,2.18,1.98,1.36,0.89,288.04,51.26,61.17,24.37,41.18,64.0,135.0,64.0,67.0,135.0,71.0,1510.2,1566.58,36.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
7.2,5.03,0.36,1.46,0.36,48.14,55.33,67.91,50.0,84.0,3.36,3.34,1.95,0.71,0.53,219.39,48.58,54.7,35.87,47.83,71.0,170.0,73.0,70.0,170.0,71.0,1343.76,1427.96,27.0,37.0,False,False,False,False,False,True,False,False,True,False,False,False
3.36,0.32,9.6,2.4,4.8,664.8,87.5,0.0,100.0,83.33,5.97,2.61,1.26,0.0,0.0,269.75,35.68,63.1,100.0,100.0,72.0,185.0,72.0,75.0,185.0,75.0,1058.0,1116.0,27.0,31.0,False,False,False,False,True,False,False,False,True,False,False,False
3.07,3.45,0.66,1.99,0.99,104.05,34.49,58.84,100.0,71.43,2.6,2.9,2.05,1.82,0.0,148.03,32.7,54.85,31.03,61.9,70.0,155.0,73.0,70.0,155.0,73.0,1122.81,933.16,31.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
4.17,3.98,0.43,1.0,0.71,170.64,37.17,52.05,27.27,61.11,5.61,3.65,0.4,2.2,0.2,68.4,53.49,49.45,16.67,63.33,68.0,125.0,67.0,68.0,135.0,70.0,907.87,1040.4,28.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.7,2.74,1.25,3.01,1.0,299.41,45.29,52.6,31.25,47.83,72.0,155.0,75.0,75.0,155.0,75.0,1000.0,1057.89,27.0,26.0,False,False,False,False,True,False,False,False,False,False,True,False
6.83,11.9,0.0,3.31,0.0,9.92,53.91,43.6,0.0,20.0,7.23,7.6,1.0,0.0,0.0,167.0,48.65,48.3,33.33,100.0,74.0,170.0,78.0,70.0,170.0,74.0,912.29,1006.98,27.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
1.4,2.44,1.46,1.46,0.98,236.71,36.44,63.41,20.0,50.0,2.82,3.14,3.29,1.41,2.35,363.29,49.59,57.89,46.67,45.45,69.0,155.0,70.0,70.0,155.0,68.0,1017.38,1006.83,25.0,26.0,False,False,False,False,True,False,False,False,True,False,False,False
